"AUT","BEL","CAN","CHE","DEU","DNK","ESP","FIN","FRA","GBR","GRC","HUN","ISR","ITA","JPN","KOR","LUX","MEX","NLD","NOR","PRT","SWE","USA"
61.8530105400793,63.9398150358038,49.3735899529091,80.5396329015378,67.0160439820565,64.6514548266406,53.3329617558105,69.3967686345322,70.8474099114762,65.3549113166315,34.3367998746836,11.4034296085472,25.8587702472953,55.2193034966614,84.0456363610061,30.386687495428,61.2604553223043,8.6504434089251,59.8124226805822,48.681351187014,44.0105010590961,74.6178293102945,58.4108468964344
62.8348729092414,64.007805669616,50.0851767356493,81.2562623174433,67.2295121786091,64.4287726478689,54.2817952809277,69.3923342272653,71.2419160553157,65.5253691578308,36.0244132157692,11.6967837419383,25.7909090336994,55.3178810568716,83.9510119969839,31.6050868272166,62.3521430293988,8.52995550709984,59.9611690811114,48.8346765558526,44.7739318821508,74.744815103076,58.6268072629622
63.2226172315624,64.1463844806019,50.2055868034328,81.7434798361079,67.3576863236277,64.611972332412,54.4218048837076,69.3437816427506,71.0246571826702,65.4193562187337,36.6590856817015,11.8401378033341,25.970106112187,55.2693998514744,83.7887404647536,31.7470163577491,61.6379476733777,8.58593770962541,60.1334443804842,48.4174143088336,45.4138336441475,74.8482712373378,58.8810029333391
62.6310591216313,64.4382701995437,51.0855289323852,81.8556702641121,67.500661412808,64.9182877531887,54.7322308396122,69.430995118948,71.4544448271618,65.7773687576787,35.9777921509744,12.153849032569,25.6728755665594,55.8496908311841,83.860640731663,31.2071069967194,61.8054657678854,8.62553682944362,60.3890257409114,47.2969278743519,45.2788125731649,75.5200461772841,59.1317530140257
62.5071481973691,64.6360384844312,50.9478258703761,81.7855075161664,68.746577612061,64.9951917015469,54.4838329807181,69.4387969270211,71.793056154655,65.9853812588458,36.5053225569282,12.2087367847169,26.5374105559045,56.106452289172,83.729600956345,31.0348440270048,62.005336866234,6.79748922894727,60.5504900534154,46.8235012562263,45.4820264997527,75.8065271289848,59.2501501804306
62.7891314662013,64.804478098282,52.3295265817893,82.6522550421576,69.238520845339,65.5519803303271,54.6460134860291,69.6635336295058,72.114131543814,66.2613061831484,37.5591414796524,12.5865522594216,27.2173296978801,56.6617958974442,84.0983174082217,31.9763660246728,62.3829836200981,5.25801488808939,60.9917813176891,45.0804834169502,45.9301283349202,76.2205991802807,59.6108696512421
62.715232308498,65.0317413355965,53.0112254693648,82.8366495426684,69.0922285433825,65.6558277061069,54.8993705833343,70.2117997828685,72.111677430508,66.3078193461057,37.9276665124155,12.7820147888983,27.6707780073493,56.7406689775303,84.3317394865955,32.300240540188,62.6135716365017,6.15089365103319,61.2918965852981,44.5198156961128,46.3929360874884,76.505259733736,59.8510009293775
63.7858188008893,65.2293939899214,53.8237951046425,83.5477958126372,70.0702403144304,65.7916259713262,56.5816211157502,70.9418234080315,72.6754111211462,67.031000261629,39.1780816302126,13.369343475503,27.5876137180451,57.0775687117216,84.5198182828894,32.3844142929261,64.0394195309274,5.77784933474415,61.5752159824988,44.4759461515063,48.0336937613554,77.5677822375591,59.9796880809262
64.3342531432099,65.4027051064939,52.2802965206984,84.0239780080274,70.1042969409577,65.5830518846039,57.1893887593697,70.9591671133981,72.8604877598005,67.1756700486622,40.3254048421269,13.7427399901417,27.6086973510196,57.4479229581538,84.6464770256081,32.2576600844007,63.2474827186669,5.73458480103568,61.6250067093964,45.5560717121492,48.8546195056468,77.3904632450175,60.1145248719694
64.2621974220461,65.6979088468181,50.7815979298065,84.2183623081852,70.3650755347748,65.719215334138,57.1683957062446,71.1120325967755,72.6969880576454,67.2424813194927,39.3167937317,13.8461724681243,27.4823665789815,57.6767106934417,84.2606405571792,32.2686515850403,63.3733122215578,5.68450266422542,61.5594025356429,46.3668846163548,48.3772841336102,77.6134289830967,60.2877241121124
64.2224945769889,65.6460537585549,50.0711348572011,84.1274521387745,70.7376189333862,65.8730261248514,56.7121083391663,71.3031334661814,72.8540766719706,68.109292864977,39.5493598551344,13.9172521374318,27.126623331178,57.7760866677807,83.9453922714993,32.6943488504192,63.5579653560684,7.93736060892384,61.5379165644608,47.1453440767915,48.499948781005,77.5511007810096,60.4020998758762
